CMDLINE C:\Users\bhewl\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\python.exe main.py
MEM 64.554688 1635996370.2981
MEM 64.554688 1635996370.4088
MEM 64.554688 1635996370.5195
MEM 64.554688 1635996370.6313
MEM 64.597656 1635996370.7409
MEM 64.597656 1635996370.8506
MEM 64.597656 1635996370.9603
MEM 64.597656 1635996371.0701
MEM 64.597656 1635996371.1778
MEM 64.597656 1635996371.2885
MEM 64.613281 1635996371.3972
MEM 64.613281 1635996371.5069
MEM 64.613281 1635996371.6147
MEM 64.613281 1635996371.7244
MEM 64.613281 1635996371.8311
MEM 64.613281 1635996371.9418
MEM 64.613281 1635996372.0505
MEM 64.613281 1635996372.1612
MEM 64.613281 1635996372.2709
MEM 64.613281 1635996372.3806
MEM 64.613281 1635996372.4923
MEM 64.582031 1635996372.6030
MEM 64.582031 1635996372.7138
MEM 64.582031 1635996372.8245
MEM 64.582031 1635996372.9332
MEM 64.582031 1635996373.0439
MEM 64.582031 1635996373.1536
MEM 64.582031 1635996373.2632
MEM 64.582031 1635996373.3749
MEM 64.582031 1635996373.4827
MEM 64.582031 1635996373.5904
MEM 64.582031 1635996373.7011
MEM 64.597656 1635996373.8118
MEM 64.625000 1635996373.9215
MEM 64.636719 1635996374.0312
MEM 64.644531 1635996374.1411
MEM 64.644531 1635996374.2518
MEM 64.644531 1635996374.3616
MEM 64.644531 1635996374.4713
MEM 64.644531 1635996374.5810
MEM 64.644531 1635996374.6927
MEM 64.644531 1635996374.8024
MEM 64.644531 1635996374.9101
MEM 64.644531 1635996375.0198
MEM 64.613281 1635996375.1315
MEM 64.613281 1635996375.2432
MEM 64.613281 1635996375.3529
MEM 64.613281 1635996375.4626
MEM 64.613281 1635996375.5723
MEM 64.625000 1635996375.6841
MEM 64.660156 1635996375.7938
MEM 64.660156 1635996375.9055
MEM 64.660156 1635996376.0152
MEM 64.660156 1635996376.1249
MEM 64.660156 1635996376.2356
MEM 64.675781 1635996376.3443
MEM 64.683594 1635996376.4540
MEM 64.691406 1635996376.5637
MEM 64.703125 1635996376.6896
MEM 64.703125 1635996376.7944
MEM 64.703125 1635996376.9021
MEM 64.703125 1635996377.0108
MEM 64.703125 1635996377.1195
MEM 64.703125 1635996377.2292
MEM 64.703125 1635996377.3389
MEM 64.613281 1635996377.4496
MEM 64.613281 1635996377.5584
MEM 64.613281 1635996377.6679
MEM 64.613281 1635996377.7797
MEM 64.613281 1635996377.8904
MEM 64.613281 1635996378.0011
MEM 64.613281 1635996378.1108
MEM 64.613281 1635996378.2225
MEM 64.640625 1635996378.3342
MEM 64.640625 1635996378.4439
MEM 64.640625 1635996378.5536
MEM 64.640625 1635996378.6653
MEM 64.640625 1635996378.7730
MEM 64.640625 1635996378.8827
MEM 64.640625 1635996378.9944
MEM 64.640625 1635996379.1041
MEM 64.656250 1635996379.2138
MEM 64.660156 1635996379.3256
MEM 64.535156 1635996379.4373
MEM 64.535156 1635996379.5490
MEM 64.535156 1635996379.6606
MEM 64.535156 1635996379.7683
MEM 64.535156 1635996379.8780
MEM 64.535156 1635996379.9877
MEM 64.535156 1635996380.0994
MEM 64.535156 1635996380.2092
MEM 64.535156 1635996380.3209
MEM 64.535156 1635996380.4306
MEM 64.535156 1635996380.5413
MEM 64.535156 1635996380.6520
MEM 64.539062 1635996380.7597
MEM 64.574219 1635996380.8694
MEM 64.613281 1635996380.9791
MEM 64.613281 1635996381.0888
MEM 64.613281 1635996381.1995
MEM 64.613281 1635996381.3082
MEM 64.617188 1635996381.4159
MEM 64.617188 1635996381.5267
MEM 64.617188 1635996381.6374
MEM 64.617188 1635996381.7471
MEM 64.617188 1635996381.8587
MEM 64.617188 1635996381.9705
MEM 64.617188 1635996382.0822
MEM 64.617188 1635996382.1919
MEM 64.617188 1635996382.3016
MEM 64.617188 1635996382.4113
MEM 64.617188 1635996382.5210
MEM 64.617188 1635996382.6327
MEM 64.617188 1635996382.7424
MEM 64.585938 1635996382.8521
MEM 64.585938 1635996382.9608
MEM 64.585938 1635996383.0695
MEM 64.585938 1635996383.1812
MEM 64.585938 1635996383.2890
MEM 64.601562 1635996383.4007
MEM 64.617188 1635996383.5084
MEM 64.617188 1635996383.6200
MEM 64.625000 1635996383.7298
MEM 64.625000 1635996383.8415
MEM 64.625000 1635996383.9512
MEM 64.648438 1635996384.0609
MEM 64.648438 1635996384.1726
MEM 64.664062 1635996384.2823
MEM 64.667969 1635996384.3920
MEM 64.667969 1635996384.4997
MEM 64.667969 1635996384.6094
MEM 64.667969 1635996384.7211
MEM 64.667969 1635996384.8288
MEM 64.667969 1635996384.9405
MEM 64.667969 1635996385.0492
MEM 64.667969 1635996385.1599
MEM 64.667969 1635996385.2697
MEM 64.601562 1635996385.3814
MEM 64.601562 1635996385.4911
MEM 64.601562 1635996385.6008
MEM 64.601562 1635996385.7105
MEM 64.609375 1635996385.8202
MEM 64.632812 1635996385.9319
MEM 64.656250 1635996386.0406
MEM 64.656250 1635996386.1513
MEM 64.660156 1635996386.2630
MEM 64.660156 1635996386.3727
MEM 64.660156 1635996386.4825
MEM 64.675781 1635996386.5942
MEM 64.675781 1635996386.7028
MEM 64.675781 1635996386.8136
MEM 64.675781 1635996386.9210
MEM 64.675781 1635996387.0327
MEM 64.675781 1635996387.1444
MEM 64.675781 1635996387.2521
MEM 64.675781 1635996387.3619
MEM 64.675781 1635996387.4736
MEM 64.675781 1635996387.5813
MEM 64.675781 1635996387.6930
MEM 64.675781 1635996387.8006
MEM 64.675781 1635996387.9103
MEM 64.675781 1635996388.0200
MEM 64.675781 1635996388.1287
MEM 64.675781 1635996388.2375
MEM 64.675781 1635996388.3491
MEM 64.691406 1635996388.4588
MEM 64.691406 1635996388.5685
MEM 64.691406 1635996388.6802
MEM 64.691406 1635996388.7889
MEM 64.691406 1635996388.8996
MEM 64.691406 1635996389.0093
MEM 64.691406 1635996389.1190
MEM 64.691406 1635996389.2287
MEM 64.691406 1635996389.3395
MEM 64.691406 1635996389.4502
MEM 64.691406 1635996389.5599
MEM 64.691406 1635996389.6696
MEM 64.691406 1635996389.7803
MEM 64.691406 1635996389.8890
MEM 64.691406 1635996390.0007
MEM 64.691406 1635996390.1084
MEM 64.593750 1635996390.2181
MEM 64.593750 1635996390.3294
MEM 64.593750 1635996390.4411
MEM 64.593750 1635996390.5517
MEM 64.593750 1635996390.6624
MEM 64.593750 1635996390.7721
MEM 64.593750 1635996390.8846
MEM 64.593750 1635996390.9923
MEM 64.617188 1635996391.1040
MEM 64.617188 1635996391.2137
MEM 64.617188 1635996391.3254
MEM 64.617188 1635996391.4351
MEM 64.617188 1635996391.5468
MEM 64.617188 1635996391.6565
MEM 64.652344 1635996391.7682
MEM 64.652344 1635996391.8760
MEM 64.667969 1635996391.9857
MEM 64.667969 1635996392.0974
MEM 64.667969 1635996392.2090
MEM 64.667969 1635996392.3188
MEM 64.667969 1635996392.4285
MEM 64.667969 1635996392.5382
MEM 64.667969 1635996392.6499
MEM 64.667969 1635996392.7596
MEM 64.667969 1635996392.8693
MEM 64.562500 1635996392.9808
MEM 64.562500 1635996393.0906
MEM 64.562500 1635996393.2012
MEM 64.562500 1635996393.3119
MEM 64.566406 1635996393.4210
MEM 64.578125 1635996393.5287
MEM 64.605469 1635996393.6404
MEM 64.605469 1635996393.7491
MEM 64.605469 1635996393.8578
MEM 64.605469 1635996393.9655
MEM 64.605469 1635996394.0752
MEM 64.605469 1635996394.1849
MEM 64.652344 1635996394.2947
MEM 64.652344 1635996394.4064
MEM 64.652344 1635996394.5161
MEM 64.652344 1635996394.6269
MEM 64.652344 1635996394.7356
MEM 64.652344 1635996394.8463
MEM 64.652344 1635996394.9550
MEM 64.652344 1635996395.0647
MEM 64.652344 1635996395.1764
MEM 64.652344 1635996395.2861
MEM 64.652344 1635996395.3958
MEM 64.652344 1635996395.5075
MEM 64.652344 1635996395.6172
MEM 64.652344 1635996395.7269
MEM 64.652344 1635996395.8366
MEM 64.652344 1635996395.9464
MEM 64.652344 1635996396.0582
MEM 64.667969 1635996396.1689
MEM 64.667969 1635996396.2776
MEM 64.667969 1635996396.3873
MEM 64.667969 1635996396.4990
MEM 64.667969 1635996396.6087
MEM 64.667969 1635996396.7194
MEM 64.695312 1635996396.8301
MEM 64.695312 1635996396.9378
MEM 64.695312 1635996397.0495
MEM 64.695312 1635996397.1612
MEM 64.695312 1635996397.2699
MEM 64.695312 1635996397.3806
MEM 64.695312 1635996397.4903
MEM 64.695312 1635996397.6000
MEM 64.695312 1635996397.7097
MEM 64.695312 1635996397.8174
MEM 64.613281 1635996397.9291
MEM 64.613281 1635996398.0368
MEM 64.613281 1635996398.1485
MEM 64.613281 1635996398.2582
MEM 64.613281 1635996398.3679
MEM 64.613281 1635996398.4793
MEM 64.613281 1635996398.5880
MEM 64.632812 1635996398.6977
MEM 64.632812 1635996398.8074
MEM 64.632812 1635996398.9161
MEM 64.632812 1635996399.0258
MEM 64.632812 1635996399.1375
MEM 64.632812 1635996399.2472
MEM 64.644531 1635996399.3559
MEM 64.644531 1635996399.4647
MEM 64.660156 1635996399.5743
MEM 64.664062 1635996399.6860
MEM 64.664062 1635996399.7957
MEM 64.664062 1635996399.9074
MEM 64.664062 1635996400.0171
MEM 64.664062 1635996400.1269
MEM 64.664062 1635996400.2366
MEM 64.664062 1635996400.3483
MEM 64.664062 1635996400.4530
MEM 64.664062 1635996400.5577
MEM 64.664062 1635996400.6674
MEM 64.664062 1635996400.7771
MEM 64.664062 1635996400.8869
MEM 64.664062 1635996400.9916
MEM 64.671875 1635996401.0963
MEM 64.695312 1635996401.2010
MEM 64.695312 1635996401.3057
MEM 64.695312 1635996401.4104
MEM 64.695312 1635996401.5151
MEM 64.695312 1635996401.6199
MEM 64.695312 1635996401.7286
MEM 64.695312 1635996401.8383
MEM 64.695312 1635996401.9480
MEM 64.695312 1635996402.0577
MEM 64.695312 1635996402.1689
MEM 64.695312 1635996402.2762
MEM 64.695312 1635996402.3829
MEM 64.695312 1635996402.4936
MEM 64.695312 1635996402.6023
MEM 64.695312 1635996402.7140
MEM 64.695312 1635996402.8217
MEM 64.695312 1635996402.9274
MEM 64.695312 1635996403.0382
MEM 64.664062 1635996403.1489
MEM 64.664062 1635996403.2595
MEM 64.664062 1635996403.3702
MEM 64.664062 1635996403.4799
MEM 64.675781 1635996403.5892
MEM 64.687500 1635996403.6998
MEM 64.699219 1635996403.8115
MEM 64.699219 1635996403.9212
MEM 64.699219 1635996404.0310
MEM 64.699219 1635996404.1387
MEM 64.699219 1635996404.2504
MEM 64.699219 1635996404.3601
MEM 64.699219 1635996404.4698
MEM 64.699219 1635996404.5815
MEM 64.699219 1635996404.6927
MEM 64.699219 1635996404.8044
MEM 64.699219 1635996404.9151
MEM 64.699219 1635996405.0258
MEM 64.699219 1635996405.1355
MEM 64.699219 1635996405.2452
MEM 64.699219 1635996405.3549
MEM 64.699219 1635996405.4646
MEM 64.699219 1635996405.5744
MEM 64.699219 1635996405.6862
MEM 64.640625 1635996405.7979
MEM 64.640625 1635996405.9086
MEM 64.640625 1635996406.0193
MEM 64.640625 1635996406.1290
MEM 64.644531 1635996406.2360
MEM 64.660156 1635996406.3476
MEM 64.660156 1635996406.4573
MEM 64.660156 1635996406.5671
MEM 64.660156 1635996406.6788
MEM 64.660156 1635996406.7865
MEM 64.660156 1635996406.8962
MEM 64.679688 1635996407.0059
MEM 64.679688 1635996407.1156
MEM 64.679688 1635996407.2260
MEM 64.679688 1635996407.3357
MEM 64.679688 1635996407.4444
MEM 64.679688 1635996407.5511
MEM 64.679688 1635996407.6608
MEM 64.679688 1635996407.7695
MEM 64.679688 1635996407.8782
MEM 64.679688 1635996407.9889
MEM 64.679688 1635996408.0996
MEM 64.679688 1635996408.2113
MEM 64.609375 1635996408.3210
MEM 64.609375 1635996408.4307
MEM 64.609375 1635996408.5424
MEM 64.609375 1635996408.6521
MEM 64.609375 1635996408.7622
MEM 64.628906 1635996408.8709
MEM 64.644531 1635996408.9766
MEM 64.644531 1635996409.0823
MEM 64.644531 1635996409.1920
MEM 64.644531 1635996409.3018
MEM 64.644531 1635996409.4115
MEM 64.644531 1635996409.5211
MEM 64.644531 1635996409.6308
MEM 64.734375 1635996409.7406
MEM 64.738281 1635996409.8502
MEM 64.738281 1635996409.9620
MEM 64.738281 1635996410.0691
MEM 64.738281 1635996410.1807
MEM 64.738281 1635996410.2905
MEM 64.738281 1635996410.4002
MEM 64.738281 1635996410.5109
MEM 64.738281 1635996410.6216
MEM 64.738281 1635996410.7313
MEM 64.671875 1635996410.8410
MEM 64.671875 1635996410.9517
MEM 64.671875 1635996411.0604
MEM 64.671875 1635996411.1701
MEM 64.675781 1635996411.2818
MEM 64.703125 1635996411.3915
MEM 64.726562 1635996411.5003
MEM 64.726562 1635996411.6090
MEM 64.726562 1635996411.7187
MEM 64.726562 1635996411.8284
MEM 64.726562 1635996411.9380
MEM 64.726562 1635996412.0468
MEM 64.726562 1635996412.1575
MEM 64.726562 1635996412.2672
MEM 64.726562 1635996412.3789
MEM 64.726562 1635996412.4896
MEM 64.726562 1635996412.5999
MEM 64.726562 1635996412.7116
MEM 64.726562 1635996412.8213
MEM 64.726562 1635996412.9310
MEM 64.726562 1635996413.0397
MEM 64.726562 1635996413.1444
MEM 64.726562 1635996413.2491
MEM 64.636719 1635996413.3539
MEM 64.636719 1635996413.4586
MEM 64.636719 1635996413.5653
MEM 64.636719 1635996413.6770
MEM 64.636719 1635996413.7857
MEM 64.640625 1635996413.8904
MEM 64.652344 1635996413.9951
MEM 64.652344 1635996414.0998
MEM 64.652344 1635996414.2045
MEM 64.652344 1635996414.3113
MEM 64.652344 1635996414.4210
MEM 64.660156 1635996414.5327
MEM 64.675781 1635996414.6444
MEM 64.675781 1635996414.7531
MEM 64.675781 1635996414.8618
MEM 64.675781 1635996414.9715
MEM 64.675781 1635996415.0812
MEM 64.675781 1635996415.1929
MEM 64.675781 1635996415.3026
MEM 64.675781 1635996415.4143
MEM 64.675781 1635996415.5230
MEM 64.675781 1635996415.6337
MEM 64.675781 1635996415.7434
MEM 64.605469 1635996415.8550
MEM 64.605469 1635996415.9647
MEM 64.605469 1635996416.0745
MEM 64.605469 1635996416.1832
MEM 64.605469 1635996416.2931
MEM 64.621094 1635996416.4047
MEM 64.621094 1635996416.5164
MEM 64.621094 1635996416.6262
MEM 64.621094 1635996416.7359
MEM 64.621094 1635996416.8476
MEM 64.621094 1635996416.9563
MEM 64.621094 1635996417.0670
MEM 64.621094 1635996417.1767
MEM 64.628906 1635996417.2864
MEM 64.636719 1635996417.4180
MEM 64.640625 1635996417.5227
MEM 64.640625 1635996417.6344
MEM 64.640625 1635996417.7462
MEM 64.640625 1635996417.8559
MEM 64.640625 1635996417.9636
MEM 64.640625 1635996418.0733
MEM 64.640625 1635996418.1850
MEM 64.640625 1635996418.2947
MEM 64.640625 1635996418.4044
MEM 64.640625 1635996418.5141
MEM 64.640625 1635996418.6258
MEM 64.640625 1635996418.7355
MEM 64.640625 1635996418.8472
MEM 64.640625 1635996418.9569
MEM 64.667969 1635996419.0686
MEM 64.667969 1635996419.1803
MEM 64.667969 1635996419.2901
MEM 64.667969 1635996419.3998
MEM 64.667969 1635996419.5115
MEM 64.667969 1635996419.6202
MEM 64.667969 1635996419.7309
MEM 64.667969 1635996419.8406
MEM 64.667969 1635996419.9503
MEM 64.667969 1635996420.0621
MEM 64.667969 1635996420.1739
MEM 64.667969 1635996420.2835
MEM 64.667969 1635996420.3952
MEM 64.667969 1635996420.5049
MEM 64.667969 1635996420.6146
MEM 64.667969 1635996420.7264
MEM 64.667969 1635996420.8360
MEM 64.667969 1635996420.9458
MEM 64.636719 1635996421.0555
MEM 64.636719 1635996421.1672
MEM 64.636719 1635996421.2779
MEM 64.636719 1635996421.3886
MEM 64.636719 1635996421.4983
MEM 64.640625 1635996421.6060
MEM 64.648438 1635996421.7157
MEM 64.648438 1635996421.8274
MEM 64.648438 1635996421.9371
MEM 64.648438 1635996422.0458
MEM 64.648438 1635996422.1545
MEM 64.648438 1635996422.2662
MEM 64.648438 1635996422.3759
MEM 64.660156 1635996422.4856
MEM 64.667969 1635996422.5973
MEM 64.667969 1635996422.7080
MEM 64.667969 1635996422.8148
MEM 64.667969 1635996422.9245
MEM 64.667969 1635996423.0352
MEM 64.667969 1635996423.1459
MEM 64.667969 1635996423.2556
MEM 64.667969 1635996423.3673
MEM 64.628906 1635996423.4771
MEM 64.628906 1635996423.5848
MEM 64.628906 1635996423.6965
MEM 64.628906 1635996423.8043
MEM 64.628906 1635996423.9140
MEM 64.628906 1635996424.0215
MEM 64.640625 1635996424.1332
MEM 64.660156 1635996424.2449
MEM 64.660156 1635996424.3537
MEM 64.660156 1635996424.4604
MEM 64.660156 1635996424.5701
MEM 64.660156 1635996424.6808
MEM 64.660156 1635996424.7890
MEM 64.660156 1635996424.8958
MEM 64.660156 1635996425.0174
MEM 64.660156 1635996425.1431
MEM 64.660156 1635996425.3436
MEM 64.660156 1635996425.4503
MEM 64.660156 1635996425.5774
MEM 64.660156 1635996425.7341
MEM 64.660156 1635996425.8448
MEM 64.660156 1635996425.9545
MEM 64.660156 1635996426.0642
MEM 64.660156 1635996426.1729
MEM 64.660156 1635996426.2796
MEM 64.660156 1635996426.3884
MEM 64.660156 1635996426.5001
MEM 64.660156 1635996426.6048
MEM 64.660156 1635996426.7095
MEM 64.660156 1635996426.8142
MEM 64.660156 1635996426.9250
MEM 64.660156 1635996427.0327
MEM 64.660156 1635996427.1423
MEM 64.660156 1635996427.2521
MEM 64.660156 1635996427.3618
MEM 64.660156 1635996427.4703
MEM 64.613281 1635996427.5790
MEM 64.613281 1635996427.6907
MEM 64.613281 1635996427.8004
MEM 64.613281 1635996427.9121
MEM 64.613281 1635996428.0218
MEM 64.617188 1635996428.1335
MEM 64.632812 1635996428.2432
MEM 64.632812 1635996428.3529
MEM 64.632812 1635996428.4626
MEM 64.632812 1635996428.5723
MEM 64.632812 1635996428.6841
MEM 64.632812 1635996428.7938
MEM 64.652344 1635996428.9035
MEM 64.664062 1635996429.0142
MEM 64.671875 1635996429.1249
MEM 64.671875 1635996429.2366
MEM 64.671875 1635996429.3463
MEM 64.671875 1635996429.4541
MEM 64.671875 1635996429.5638
MEM 64.671875 1635996429.6735
MEM 64.671875 1635996429.7832
MEM 64.671875 1635996429.8948
MEM 64.671875 1635996430.0046
MEM 64.671875 1635996430.1163
MEM 64.671875 1635996430.2280
MEM 64.671875 1635996430.3377
MEM 64.671875 1635996430.4485
MEM 64.675781 1635996430.5587
MEM 64.687500 1635996430.6674
MEM 64.699219 1635996430.7762
MEM 64.699219 1635996430.8858
MEM 64.699219 1635996430.9956
MEM 64.699219 1635996431.1073
MEM 64.699219 1635996431.2150
MEM 64.699219 1635996431.3267
MEM 64.718750 1635996431.4364
MEM 64.718750 1635996431.5461
MEM 64.718750 1635996431.6570
MEM 64.718750 1635996431.7687
MEM 64.718750 1635996431.8784
MEM 64.718750 1635996431.9901
MEM 64.718750 1635996432.0998
MEM 64.718750 1635996432.2095
MEM 64.718750 1635996432.3192
MEM 64.718750 1635996432.4289
MEM 64.718750 1635996432.5399
MEM 64.687500 1635996432.6516
MEM 64.687500 1635996432.7613
MEM 64.687500 1635996432.8710
MEM 64.687500 1635996432.9808
MEM 64.687500 1635996433.0904
MEM 64.687500 1635996433.2011
MEM 64.699219 1635996433.3108
MEM 64.699219 1635996433.4215
MEM 64.699219 1635996433.5313
MEM 64.699219 1635996433.6400
MEM 64.699219 1635996433.7507
MEM 64.699219 1635996433.8584
MEM 64.699219 1635996433.9701
MEM 64.707031 1635996434.0798
MEM 64.718750 1635996434.1895
MEM 64.718750 1635996434.3012
MEM 64.718750 1635996434.4109
MEM 64.718750 1635996434.5226
MEM 64.718750 1635996434.6303
MEM 64.718750 1635996434.7380
MEM 64.718750 1635996434.8497
MEM 64.660156 1635996434.9574
MEM 64.660156 1635996435.0671
MEM 64.660156 1635996435.1783
MEM 64.660156 1635996435.2900
MEM 64.660156 1635996435.3997
MEM 64.660156 1635996435.5095
MEM 64.660156 1635996435.6191
MEM 64.671875 1635996435.7279
MEM 64.695312 1635996435.8375
MEM 64.695312 1635996435.9473
MEM 64.703125 1635996436.0550
MEM 64.703125 1635996436.1667
MEM 64.703125 1635996436.2764
MEM 64.703125 1635996436.3861
MEM 64.722656 1635996436.4948
MEM 64.722656 1635996436.6055
MEM 64.722656 1635996436.7171
MEM 64.722656 1635996436.8267
MEM 64.722656 1635996436.9364
MEM 64.722656 1635996437.0462
MEM 64.722656 1635996437.1559
MEM 64.722656 1635996437.2665
MEM 64.722656 1635996437.3773
MEM 64.722656 1635996437.4870
MEM 64.722656 1635996437.5967
MEM 64.707031 1635996437.7080
MEM 64.707031 1635996437.8197
MEM 64.707031 1635996437.9284
MEM 64.707031 1635996438.0381
MEM 64.707031 1635996438.1468
MEM 64.707031 1635996438.2565
MEM 64.710938 1635996438.3682
MEM 64.710938 1635996438.4779
MEM 64.710938 1635996438.5876
MEM 64.710938 1635996438.6953
MEM 64.710938 1635996438.8050
MEM 64.710938 1635996438.9167
MEM 64.710938 1635996439.0264
MEM 64.710938 1635996439.1361
MEM 64.710938 1635996439.2478
MEM 64.710938 1635996439.3594
MEM 64.710938 1635996439.4691
MEM 64.710938 1635996439.5793
MEM 64.710938 1635996439.6910
MEM 64.710938 1635996439.8008
MEM 64.710938 1635996439.9115
MEM 64.710938 1635996440.0202
MEM 64.710938 1635996440.1299
MEM 64.679688 1635996440.2416
MEM 64.679688 1635996440.3523
MEM 64.679688 1635996440.4629
MEM 64.679688 1635996440.5727
MEM 64.679688 1635996440.6824
MEM 64.679688 1635996440.7921
MEM 64.679688 1635996440.9008
MEM 64.687500 1635996441.0095
MEM 64.687500 1635996441.1182
MEM 64.691406 1635996441.2269
MEM 64.691406 1635996441.3346
MEM 64.691406 1635996441.4443
MEM 64.691406 1635996441.5540
MEM 64.691406 1635996441.6638
MEM 64.691406 1635996441.7755
MEM 64.710938 1635996441.8851
MEM 64.710938 1635996441.9969
MEM 64.710938 1635996442.1066
MEM 64.710938 1635996442.2163
MEM 64.710938 1635996442.3260
MEM 64.710938 1635996442.4377
MEM 64.710938 1635996442.5474
MEM 64.710938 1635996442.6571
MEM 64.710938 1635996442.7688
MEM 64.679688 1635996442.8765
MEM 64.679688 1635996442.9882
MEM 64.679688 1635996443.0979
MEM 64.679688 1635996443.2056
MEM 64.679688 1635996443.3153
MEM 64.691406 1635996443.4271
MEM 64.703125 1635996443.5388
MEM 64.703125 1635996443.6465
MEM 64.703125 1635996443.7582
MEM 64.703125 1635996443.8669
MEM 64.703125 1635996443.9755
MEM 64.703125 1635996444.0853
MEM 64.703125 1635996444.1940
MEM 64.707031 1635996444.3037
MEM 64.718750 1635996444.4135
MEM 64.722656 1635996444.5242
MEM 64.722656 1635996444.6340
MEM 64.722656 1635996444.7437
MEM 64.722656 1635996444.8534
MEM 64.722656 1635996444.9641
MEM 64.722656 1635996445.0748
MEM 64.722656 1635996445.1865
MEM 64.722656 1635996445.2962
